name,phone,latitude2,longitude2,addd
KOKI'S PUB,(787) 568-1147,18.3794,-65.8346,CALLE PIMENTEL 275 SECTOR LAS FLORES
VM SERVICE STATION,(787) 859-5070,18.3142,-66.3906,CARR 619 KM 0.7 BO CUCHILLAS
EL DANUBIO AZUL,(787) 255-0410,18.0594,-67.1512,CARR 103 KM 9.8
TORTUGUERO TOTAL,(787) 855-2663,18.4438,-66.4149,CARR # 2 KM 41.3 BO ALGARROBO
PHARMAMAX MAYAGÜEZ,(787) 805-4000,18.1823,-67.151,CARR # 2 KM 156.7 BO SABALOS
COLMADO JAN,(787) 837-6278,18.0115,-66.5323,BRISAS DE MARAVILLA BELLA VISTA B - 1
COLMADO TU Y YO,(787) 644-4870,18.4269,-65.8476,CARR 187 KM 7.1 MEDIANIA ALTA
DYNAMIC PETROLEUM CORPORATION,(787) 760-0015,18.38912,-66.03172,EXPRESSO MANUEL RIVERA MORALES KM 9.0 URB PARK GARDENS
MOTHER & SON ADM/BEZARES GAS STATION # 4,(787) 403-4545,18.19529,-65.9695,CARR 183 KM 8.9 BO HATO
SUPERMERCADO  BELMONTE,(787) 849-4173,18.1373,-67.1252,CALLE FAS COMERCIO INT CARR .3344 KM 0.1 BO PUEBLO
FARMACIA MAGDA,(787) 786-0755,18.36879,-66.16021,CALLE 30 ESQ 37 UU 48 SANTA JUANITA
COLMADO GELO BURGOS,(787) 856-3328,18.0936,-66.8345,BO DUEY CARR 3375
FERMARALIZ CORP.,(787) 825-2525,18.067,-66.3654,CARR # 14 KM 31.6
SUPERMAX MAGNOLIA,(787) 783-1555,18.3708,-66.1676,AVE MAGNOLIA GARDENS ESQ CALLE 15 URB MAGNOLIA
FARMACIA ALBORADA,(787) 799-7810,18.3907,-66.0238,B 2 CALLE CASTIGLIONI URB BAYAMON GARDENS
COLMADO MARIBEL,(787) 792-2492,18.4114,-66.0813,CALLE ALEJANDRIA # 1061 PUERTO NUEVO
SUPERMERCADO MI GENTE,(787) 264-5000,18.0826,-67.0514,AVE UNIVERSIDAD INTERAMERICANA # 217 LOCAL107PLAZAVALLE VERD
CARIBE SPORT BAR,(787) 637-4215,18.32348,-65.65612,AVE SANTIAGO IGLESIAS PANTIN # 167
PANADERIA Y REPOSTERIA SOTO,(787) 875-6938,18.4662,-66.9376,CARR 113 INT 477 BO CACAO
COLMADO QUIÑONES,(787) 879-0960,18.2443,-66.4152,BO. HATO VIEJO
FARMACIA ALONDRA,(787) 868-1377,18.2227,-67.1211,CARR 115 KM 19.2 BO RIO GRANDE
VRI SERV STATION,(787) 826-4844,18.28126,-67.14432,65 INF # 85
MANOLOS BAKERY I,(787) 851-4653,18.11309,-67.16271,CARR 311 KM 3.2 INT. CARR 100
INVERSIONES DEL CARMEN,(787) 839-4023,17.9846,-66.0554,CARR 753 KM 1.2 BO ANCONES
COLMADO EL PRINCIPAL,(787) 839-7461,17.9954,-66.053,BDA MARIN # 134-A
COLMADO NUÑEZ # 1,(787) 847-0979,18.1178,-66.488,CARR 150 KM 2.8 BO HATILLO
BARROS SERVICE STATION,(787) 867-6273,18.2507,-66.4247,BO BARROS CARR 567 KM 1.7
PANADERIA Y REP LA NUEVAS DELICIAS,(787) 951-5343,18.3328,-66.9876,CARR 125 KM 22.3 INT CARR 119 BO PIEDRAS BLANCA
LA GRAN PARADA,(787) 284-2388,18.012394,-66.648796,URB JARDINES DEL CARIBE CALLE 26 X 15
PANADERIA Y CAFETERIA CALVACHE INC,(787) 823-6658,18.314,-67.225,CARR 115 KM 9.0 BO CALVACHE
PANADERIA LECHUGA,(787) 452-1232,18.27052,-66.48121,CARR 130 KM 1.7 BO CAPAEZ SECT LECHUGA
COLMADO LOPEZ,(787) 510-3231,18.217,-67.1115,CARR 416 KM 2.2 BO PIEDRAS BLANCAS SECT LA GUA
ADJUNTAS LIQUOR STORE INC,(787) 829-4972,18.162846,-66.725441,CALLE CANAS # 2
PRIME GOLD JOYEROS,(787) 678-7913,18.032295,-66.64167,CENT COM LAS DELICIAS CARR 123 KM 9.8 BO MAGUEYES
AHORRO MARKET & HARD WARE,(787) 929-2909,18.00625,-65.89824,CALLE DR JANER # 18
BAJURAS GROCERY,(787) 342-2575,18.2483,-66.3938,CARR 155 KM 32.2 SECT BAJURAS
Sup Colmado El Progreso,(787) 857-2283,18.15298,-66.33853,BO PULGUILLAS CARR 723 KM 7.3
FARMACIA REY #13,(787) 771-8383,18.2601,-66.2806,CARR 152KM 12.4 BO CEDRO ARRIBA
OC Corp DBA Total Corp.,(787) 878-3388,18.4475,-66.676,CARR # 2 KM69.6 BO SANTANA
Gemelos Mini Market Inc,(787) 788-2184,18.4378,-66.1405,BO PALMAS 258 CALLE CUCHARILLA
JC & M Prado Corp. ( Piel Kanela ),(787) 751-1886,18.3946,-66.0213,C/11 # 375 A HILL BROTHER RIO PPIEDRAS
FIRST PHARMACY,(787) 763-3185,18.41743,-66.04311,AVE BARBOSA # 426
COLMADO PATRIA,(787) 514-4932,18.20179,-67.147,CALLE VADI 78
BRAGAS,(787) 381-5353,18.43334,-66.56421,CARR 140 KM 65.2 SECT CRUCE DAVILA BO FLORIDA AFUERA
FARMACIA DE DIEGO,(787) 777-1860,18.3833,-66.07325,VILLAS DE SAN FRANCISCO 2 AVE DE DIEGO 87 SUITE 108
COLMADO CHIQUITIN,(787) 254-7070,17.9734,-67.1974,CALLE 4 # 27 PLAYA EL COMBATE
PARQUE SERV STATION,(787) 617-5227,18.4159,-66.0787,AVE FRANKLYN FD ROOSEVELT # 950 PUERTO NUEVO
LA VALANCHA,(787) 955-3452,18.26636,-65.93827,CARR .181 RAMAL 1944 BO HATO NUEVO
Jesus Service Station,(787) 821-4866,18.0115,-66.522,CARR 116 CRUCE 4 CALLES BO SUSUA BAJA YAUCO SHOPPING CENTER
EL NUEVO VECINO,(787) 210-4314,18.17592,-66.11437,CARR 787 KM 4.4 PARCELAS JUAN DEL VALLE
PRADERAS MARKET,(787) 623-3333,18.4243,-66.58071,BO FLORIDA AFUERA CARR 664 KM 0.7 INT
KAMILA ' S BAKERY,(787) 867-0180,18.2261,-66.3922,CARR 155 KM 27 H 7 SALIDA A COAMO # 10
Suprmercado Noely,(787) 854-9065,18.4088,-66.5326,CARR  667 KM  4.2 BO CORTES
KIN CENTRO SERVICIO,(787) 877-3045,18.38055,-67.09101,CARR 111 INT 125 BARRIO VOLADORAS
PANADERIA CENTRO,(787) 877-0818,18.43633,-67.0939,CARR 110 KM 19.6 BARRIO CENTRO
TExaco Food Mart Inc,(787) 878-1253,18.4481,-66.6752,CARR 2 KM 69.5 BO SANTANA
PUEBLO INC. AGUADILLA,(787) 834-5345,18.4443,-67.1413,CARR 2 KM 125.0 AGUADILLA SHOPPING CENTER
PANADERIA LA NUEVA CEIBA,(787) 551-7239,18.3954,-67.1164,CALLE BARBOSA # 132 BAJOS
SUPERMERCADO O'NEILL,(787) 380-4822,18.4249,-66.47839,URB O'NEILL BLQ G BO COTO NORTE
PANADERIA Y REPOSTERIA MILLIE,(787) 894-7409,18.2867,-66.8015,CARR 602 KM 0.7 BO ANGELES
SUPERMERCADO TU ORDEN,(787) 738-7093,18.14048,-66.21572,CARR 14 KM 62.7
BARRANCA SERVICE STATION,(787) 367-0234,18.46393,-66.75418,CARR # 653 KM 2.1 BO HATO ABAJO SECT BARRANCAS
FARMACIA SANTA ANA DE PATILLAS,(787) 698-3863,18.00446,-66.0142,CALLE GUILLERMO RIEFKOHL # 8
COLMADO LA NUEVA PLACITA,(787) 923-1107,18.39966,-66.16237,CALLE 69 BLQ 86 # 6 SIERRA BAYAMON
FARM RUIZ BELVIS DE HUMACAO,(787) 315-2056,18.20744,-65.73287,CARR PR # 3 KM 85.9 BO CANDELERO
TEXACO LOS SITIOS,(787) 835-1360,18.021881,-66.792374,CALLE MUÑOZ RIVERA 163 SECT LOS SITIOS
TO GO STORE GUAYNABO,(787) 798-6434,18.36405,-66.11188,BO LOS FRAILES CARR # 169 KM 4.9
RIC VIN YA INC (LUCKY CORNER),(787) 518-5978,18.23337,-66.03404,PASEO GAUTIER BENITEZ EDIF LA VICTORIA # 57
R & R COMPUTER REPAIR & CASH CASA DE EMP,(787) 875-3947,18.21808,-66.22618,6 JOSE DE DIEGO .
Publo Inc.,(787) 757-3131,17.9797,-66.0965,CARR 3 KM 134.8
Pueblo Inc.,(787) 757-3131,17.9733,-66.0554,CARR # 3 KM 130.3 BO CUATRO CALLES
OPTIMA INFUSION PHARMACY,(787) 883-5959,18.4058,-66.2909,CARR # 2 KIM 26.2 BO ESPINOSA
SUPER FARMACIA REBECA,(787) 402-4818,18.499694,-67.020147,AVE NOEL ESTRADA # 80
Panaderia La Fe Inc,(787) 829-0265,18.1863,-66.7542,CARR 135 KM 78.9 BO YAYALES
Colmado Lomas Verdes,(787) 710-3642,18.3738,-66.14847,AVE CARLOS JAVIER ANDALUZ 2 G
Colmado Cafetin Los Canos,(787) 725-5952,18.4439,-66.07262,URB HIPODROMO CALLE LA FAYETTE # 810
Encantos Food Management Inc.,(787) 285-6690,18.1152,-65.7945,CARR 923 KM 2.8 BO BUENA VISTA
Centro Ahorros Sabana,(787) 878-0882,18.38925,-66.59897,CARR # 639 KM 5.9 SECTOR VISTA VERDE
Mac Sevices Inc,(787) 762-6355,18.3876,-65.9531,CARR 874 ESQ LOS NARANJALES BO HOYOS MULAS
El Maestro Liquor Store Inc,(787) 735-2922,18.1399,-66.2688,CALLE SAN JOSE # 2 ESQUINA BALDORIOTY
COLMADO PANADERIA VELAZQUEZ,(787) 912-5556,18.15825,-65.88011,CARR 917 KM 1.9 BO MONTONES SECT LOS GOMEZ
TU ANTOJITO CRIOLLO INC,(787) 364-8600,18.00242,-66.88877,BARRIO BELGICA CALLE 1 ESQUINA CALLE 5 # 48
Pan American Sweet Corp,(787) 744-5860,18.21891,-66.06564,CARR 784 KM 2.2 BO CAÑABONCITO
Colmado Nieves,(787) 859-5005,18.3282,-66.2961,CARRETERA 164 KM 14.4 BO. PALMAREJO
FACCIOLA BAKERS OF PR,(787) 761-3660,18.37866,-66.05484,352 AVE SAN CLAUDIA PMB 393
ONE STOP SERVICE STATION INC,(787) 465-0831,18.20744,-65.73287,CARR 192 KM 1 HM 6 BO RELAMPAGOS
COLMADO PASTILLITO,(787) 260-4113,18.007437,-66.492989,BO PASTILLITO CALLE PRINCIPAL # 16
Farmacia Garrochales,(787) 878-7608,18.4592,-66.5841,CARR 682 KM 62.7 BO GARROCHALES
VICTOR M RIVERA D/B/A LG SERV STA,(787) 923-1292,18.3242,-66.3424,CARR 159 INT 568 CRUCE EMPALME BO PADILLAS
PLAZA LOIZA  REPARTO METROPOLITANO,(787) 726-8150,18.40015,-66.07554,SHOPPING CENTER REPARTO METROPOLITANO LOCAL #13
DAVIDS COOKIES,(787) 239-3737,18.501159,-67.139821,200 WEST PARADE ST RAMEY BASE  250461
TEXACO CIDRA SERV STATION,(787) 632-4749,18.08854,-66.15856,CARR 172 KM 13.7 FRENTE A COOP
COLMADO LA QUINTA,(787) 450-5284,18.007664,-66.769279,SECTOR VILLA DEL CARMEN # 16 ESTRELLA DEL MAR
COLMADO CAFETIN EL SILVATO,(939) 640-9846,18.32178,-65.91618,CARR 857 KM 8 HM 6 BO CARRUZOS
CAFETERIA PLAZA CUPEY,(787) 461-6207,18.34064,-66.0294,CARR 844 KM 5.5 LAS PARCELAS CARRAIZO
CPM Services Inc,(787) 263-7599,18.1206,-66.1471,CARR 14 KM 72.4 BO MONTE LLANO
C&C Gas Station,(787) 851-3865,18.0886,-67.1389,CARR 103 HACIA SAN GERMAN EXT CARBONELL # 68
SUPER FARMACIA PACO QUALITY CARE PHARMA,(787) 424-3913,18.44646,-66.68156,CARR # 662 KM # 0.3 BARRIO SANTANA
FARMACIA LA NUEVA MONSERRATE,(787) 935-7272,18.14101,-67.12266,HORMIGUEROS TWIN PLAZA CARR 3344 KM 0.7
COLMADO LA ESQUINA FAMOSA,(787) 970-0155,18.41511,-66.57011,CARR 140 KM 62.9 ESQ 666 BO MAGUEYES
SUPERMERCADOS SELECTOS MANATI,(787) 884-8790,18.43065,-66.4966,PLAZA ATENAS SHOPPING CENTER CARR # 2 KM 50
NEL BAKERY,(787) 217-7634,18.006287,-66.898766,CALLE FLAMBOYAN C-3 EXT SANTA JUANITA
Shell Victoria,(787) 431-1170,18.407076,-67.155021,BO VICTORIA CARR 111 KM 5.6
Pan Y Rep La Segunda Aventura,(787) 877-5840,18.3978,-67.06544,CARR. 434 KM 2.8 CUCHILLAS
Panaderia Lorenzo,(787) 252-1144,18.3649,-67.1771,CARR. 416 KM. 0.3 BO. PIEDRAS BLANCAS
COLMADO LAS RAICES,(787) 848-3700,18.138384,-66.585989,BO REAL ANON CARR 511 KM 13.7
COLMADO QUE SI TE QUIERO,(787) 239-5346,18.011232,-66.624069,CALLE REINA ESQ MIRAMAR
ANTIQUES BAKERY,(787) 265-1191,18.17039,-67.11349,CARR 348 KM 4.7
Colmado De  Parabueyon,(787) 679-4730,18.0928,-67.1621,CARR. 102 KM 18.3 BO. MIRADERO SEC. PARABUEYON
COLMADO PAQUITO,(939) 285-8515,18.3097,-66.4054,BO MOROVIS SUR SECT JOBOS CARR 618 KM 15.2
COLMADO Y CAFETIN LA ESPERANZA,(787) 877-7407,18.33312,-67.04457,CARR 423 KM 3.7 BO PLATA
COMERCIAL EL MANI,(787) 265-7082,18.24482,-67.17072,491 CALLE JUAN RODRIGUEZ BO EL MANI
SAN GERMAN SERV STA 2,(787) 892-5275,18.08103,-67.03994,CARR 102 KM 32.0 CALLE LUNA
SAN GERMAN SERVICE STATION (1),(787) 892-5275,18.07791,-67.02787,CARR 102 KM 33.2 BARRIO RETIRO
San Miguel Food Market & Utilie,(787) 899-0273,18.04353,-67.07389,CARR 101 KM 7.1 BO PALMAREJO INT CARR 316
Colmado Diego,(787) 515-7672,18.3204,-66.3947,CARR. 159 KM 1.3 BO. MONTELLANO
BROTHERS BAKERY,(787) 650-3780,18.45759,-66.60878,CARR 682 BO GARROCHALES
TIERRAS NUEVAS MINI MARKET,(787) 884-7171,18.4448,-66.49881,CARR 685 KM 2.2 TIERRAS NUEVAS
Rincon Mini Market & Liquor Store,(787) 661-2261,18.2491,-65.9834,CARRETERA 189 KM 6.0 BO RINCON
Pharmamed Pharmacy Inc.,(787) 846-7100,18.4195,-66.5718,CARR 140 KM 63.4 BO MAGUEYES
FARMACIA MINELLY INC,(787) 867-1430,18.2436,-66.3975,CARR 155 KM 31.5 BARRIO GATO
FARMACIA FLAMINGO,(787) 780-3005,18.39028,-66.1842,C 11 CALLE BB URB SANTA ELENA
FARMACIA CRISTINA,(787) 786-1084,18.39978,-66.18852,200 AVE ORQUIDEA REPARTO VALENCIA
Colmado Decimo 2DO,(787) 266-2019,18.07601,-65.90127,RAMAL 904 LIMONES SECT MARTORELL
TEXACO PANORAMICA,(787) 894-1192,18.2824,-66.70908,CARR 10 NUEVA KM 1.5 BO SALTO ABAJO
CHAVES Y CHAVES CORP.,(787) 222-4899,18.37614,-66.14668,URB LOMAS VERDES AVE LAUREL ESQ BELLICIMA
PANADERIA SAN ANTONIO,(787) 895-4900,18.443937,-66.919102,CARR 481 KM 1.7 BO SAN ANTONIO
Buena Vista Ser.Sta.,(787) 898-3641,18.4271,-66.794,CARR 130 KM 7.8 BO BUENA VISTA
RS Service Station Inc,(787) 608-0399,18.2235,-66.0238,CARR.183 KM.1.5 BO.TOMAS DE CASTRO # 2
COLMADO BAR AGRO,(787) 457-6197,18.20915,-66.00142,CARR 183 KM 4.9 THOMAS DE CASTRO # 2 SECT EL 5
S/M LOS ANGELES,(787) 794-5492,18.442,-66.22647,CARR 867 KM 5.0 BO INGENIO
COLMADO EL TUNEL,(787) 898-6434,18.42285,-66.80231,CARR 488 KM 0.9 BO BUENA VISTA
BALLHER CORP/DBA TOTAL MIRAMAR,(787) 725-0822,18.45583,-66.0832,705 PONCE DE LEON
Panaderia La Curva Inc,(787) 868-0408,18.3587,-67.1736,CARR 416 KM 5.2 BO. PIEDRAS BLANCAS
SUPERMERCADO SELECTO YAUCO,(787) 267-2515,18.018888,-66.872444,CARR 166 ESQ CARR 121 SECTOR CUATRO CALLES
Junior Sport Bar,(787) 614-9395,18.2138,-66.2266,CARR 775 KM 0.7 BO PINAS
VARGAS HNOS CORP DBA PETER LIQ STORE,(787) 832-2927,18.228,-67.15207,AVE GONZALEZ CLEMENTE # 103
Farmacia Garcia Inc,(787) 820-5158,18.4866,-66.826,121  CALLE VIDAL FELIX
Añasco Bakery,(787) 826-6771,18.297,-67.1434,CARR  402 KM  2.2 BO  MARIAS QUEBRADA LARGA
San Antonio Mini Mart,(787) 890-1855,18.492526,-67.09813,AVE. GENERAL RAMEY # 488 SECTOR SAN ANTONIO
Supermercado 4 Calles Express,(787) 881-7272,18.42316,-66.47901,CARR 651 KM 5.1 BO DOMINGUITO SECTOR 4 CALLES
E. GARCIA CORP/ SUPERMERCADO GARCIA,(787) 747-2707,18.28066,-66.03079,BO RIO CAÑAS SECT GUASABARA CARR 796 KM 1.0
GUASABARA GAS STATION INC,(787) 585-7124,18.2735,-66.04077,CARR.1 KM. 30.8 SECTOR GUASABARA
FRESH VALLEY CORP/SUP FAM COOP,(787) 619-2895,18.36016,-66.1631,"AVE SANTA JUANITA # 56 ESQ CALLE ALFA, SANTA JUANITA"
PANADERIA LA CHIVA,(787) 291-7051,18.457735,-66.948593,CARR 477 KM 1.7 BO CACAO SECT LA CHIVA
SUPERMARKET LOS KIKITOS,(787) 310-7993,18.4125,-66.04113,URB VALENCIA CALLE GUIPUZCOA # 323
RINCON TROPICAL BAR,(787) 347-1113,18.472752,-67.001932,CARR # 2 KM 109.3 BO GALATEO BAJO
EL AVENTURERO,(787) 647-5911,18.38832,-67.19523,CARR 441 KM 0.8 BO GUANIQUILLA
Colmado El Taino,(787) 864-3695,17.9997,-66.2556,EXT SANTA ANA III CALLE 9 #249 BO COCO NUEVO
Dynamic Petroleum Corp.,(787) 640-2592,18.1175,-66.1449,CARR 1 KM 57.4 BO MONTELLANO
PIT-Stop,(787) 820-5907,18.397,-66.7855,CARR 129 KM 10.7 BO CAMPO ALEGRE
Colmado Luna,(787) 284-5786,18.05702,-66.657333,101 CALLE NEMESIO CANALES BO MARUEÑO
COCO'S INCHES,(787) 929-9086,17.97395,-65.96308,BO GUARDARRAYA CARR # 3 KM 115.4
PUMA ANY TIME VILLA NEVARES,(787) 717-5574,18.40019,-66.06645,JARDINES METROPOLITANO 32 ESQ GUATEMBURG
TOTAL ARENA,(787) 779-4867,18.41746,-66.19687,CARR 865 ESQ CARR 866 BO ARENA
TOTAL COLLEGE PARK,(787) 779-4867,18.37594,-66.09151,COLLEGE PARK 1814 C/ GRENOBLE ESQ GLASGLOW
TOTAL LUQUILLO,(787) 779-4867,18.37773,-65.7202,CARR # 3 KM 36.2 URB BRISAS DEL MAR
TOTAL SAN AGUSTIN,(787) 717-5574,18.39454,-66.04099,AVE 65 INF ESQ CALLE 3 # 352 EXT SAN AGUSTIN
PUMA ANY TIME SAN ANTON,(787) 717-5574,18.2439154,-65.9825,AVE 65 INF KM 7.3 SAN ANTON
PUMA ANY TIME SAN MARTIN,(787) 752-3288,18.39696,-66.00522,65 INF KM 5.8 ESQ AVE CAMPO RICO URB SAN MARTIN
TOTAL BONJOUR CAGUAS 172,(787) 779-4867,18.21186,-66.05711,CARR 172 KM 0.5 URB VILLA NUEVA
GAPUMA Quebradilla,(787) 410-8080,18.458351,-66.905556,CARR # 2 KM 97.3 BO. COCOS
Colmado Tony,(787) 436-4708,18.3997,-66.086,816 AVE DE DIEGO
Puma Any Time El Tunel,(787) 717-5574,18.39427,-66.03407,AVE 65 INF KM 2.0 AL LADO TUNEL CAR WASH SHELL
SHELL LOMAS VERDES,(787) 688-6635,18.38293,-66.14416,AVE LOMAS VERDES 1A-1 ROYAL PALM
SHELL LOS PICAPIEDRAS,(787) 720-5485,18.33412,-66.13358,CARR 833  KM 5.7 BO GUARAGUAO
GARAGE SAN MIGUEL,(787) 309-2359,18.291156,-66.50606,CARR 149 KM 22.4 BO PESAS TORO NEGRO
RIO CANAS SUPERETTE,(787) 260-1068,18.057442,-66.457136,RIO CANAS ARRIBA SECT PROVINCIA CALLE 1 # 358
UNIPIEZAS EUDES,(787) 828-2449,18.21735,-66.60086,CARR 144 KM 4 BO SANTA CLARA
BAR MINI MARKET LA CURVITA,(787) 828-5533,18.2281,-66.58373,CARR 141KM 1.3 BO RIO GRANDE
PANADERIA LAS AMERICAS,(787) 891-7104,18.464887,-67.158508,CALLE URUGUAY SECT PLAYUELAS
FARMACIA REY # 5,(787) 692-2449,18.37979,-66.10082,AVE PAZ GRANELA 1489 URB SANTIAGO IGLESIAS
TOTAL PETROLEUM DORADO,(787) 602-9791,18.40589,-66.28957,CARR # 2 KM 26.1 BO ESPINOSA
Farmacia Olivero,(787) 876-2150,18.3783,-65.9015,CALLE AUTONOMIA # 70
MOTHER & SON ADM BEZARES GAS STATION 3,(787) 403-4545,18.18326,-65.96642,CARR 183 KM 10.0  BO QUEMADOS
WALMART PR INC,(787) 509-6749,18.41293,-66.25419,SECT LA VIRGENCITA CARR # 2 INT KM 5 BO MEDIA LUNA
Colmado Emajagueño,(787) 867-2094,18.1589,-66.3987,CARR 155 KM 14.9 BO PEDRO GARCIA
PONCE MAIL STATION INC,(787) 842-0694,18.013131,-66.635477,ANTIGUA 10 SECT MOREL CAMPOS
AGENCIA HIPICA,(787) 897-3044,18.29638,-66.876821,CALLE MUÑOZ RIVERA # 3
ARICEM MARKET GROUP  VILLAGE MARKET,(787) 568-0009,18.27827,-66.03781,BO RIO CAÑAS LA GUASBARA CARR  796 K .M 0.3
AF SHELL DBA,(787) 721-1643,18.45189,-66.06112,CALLE LOIZA 1703 SANTURCE
EL MAGO  M & M,(787) 859-8181,18.2841,-66.2995,CARR 803 INT 808  BO PALOS BLANCOS
BAR EL CAMINANTE,(787) 410-9957,18.23539,-65.96778,CARR 181 KM 27.9 LOS BEZARES  BO JAGUAL
COLMADO CAFETIN AMERICA MONACILLO,(787) 792-2831,18.38925,-66.1013,CARR 21 KM 4.6 BO MONACILLOS
Aguadillan Serv Sta Inc,(787) 382-8985,18.421918,-67.153947,CALLE PROGRESO # 129 AL LADO DE PLAZA DEL MERCADO
CAFETERIA CHUITO,(787) 479-2031,18.29408,-65.91605,CARR 185 KM 12.6 BO CEDRO CAROLINA
VICENTY SERVICE STATION,(787) 838-3166,18.18115,-66.97857,CALLE PRIMERO DE ABRIL # 7
SMOKE IT AND MORE,(787) 722-1515,18.45654,-66.07263,1124 ASHFORD AVE LUCIANO LOCAL C-4
LA TERRAZA,(787) 636-3607,18.43009,-66.49639,SECT ORATORIO BO CARRIZALEZ
COMERCIAL SANTA CLARA INC,(787) 365-5960,18.32308,-66.47475,CARR 149 KM 15.4 BO JAGUAS
GO INNOVATIONS GROUP INC/PUMA,(787) 651-6063,18.13851,-67.13533,BO GUANAJIBO CARR #2  KM 162 H 0
ESTACION MONTE SANTO,(787) 741-0444,18.139633,-65.480999,CARR 200 K 1.3 BDA MONTE SANTO
SUPERMERCADO SELECTO,(787) 280-1626,18.34015,-66.99834,1213 AVE EMERITO ESTRADA RIVERA CARR 111 KM 0.2
El Riachuelo Familiar,(787) 867-5569,18.2371,-66.4563,BO DAMIAN ABAJO CARR 157 KM 14.2
TEXACO II,(787) 830-1368,18.467195,-67.03649,CARR # 2 KM 113.1
ECONOMICO SERVICE STATION,(787) 845-1377,18.02275,-66.37035,CARR 153 KM 9.0
Colmado La Fe Liquor Store``,(787) 342-8801,18.3986,-65.9779,VILLA FONTANA VIA 61 3AN-2 AVE SANCHEZ OSORIO
Villa Blanca Mini Market,(787) 586-9992,18.24726,-66.02868,AVE JOSE GARRIDO M-35 EXT SAN ANTONIO VILLA BLANCA
CITY RUM COLMADO AND LIQUOR STORE,(939) 639-6290,18.21258,-66.05475,URB VILLA NUEVA A35 CALLE 2
24 SEVEN STORES ISLA VERDE,(787) 772-4640,18.4481,-66.03627,URB ATLANTIC VIEW  AVE ISLA VERDE # 49
PANADERIA EL CRUCE DE GUATEMALA,(787) 280-6262,18.34366,-66.99973,CARR 125 KM 19.7 INT 446 BO GUATEMALA
PANADERIA Y REPOSTERIA COTTO,(787) 636-4772,18.484459,-66.976125,CARR 113 KM 5.7 CALLE CLAMOR # 2 BO COTTO
PUMA VILLA BLANCA,(787) 286-2500,18.24429,-66.03588,CARR # 1 KM 3.5 BO BAIROA
Ferrer Son Development,(787) 889-5555,18.38138,-65.74556,Playa Fortuna Calle 1 #125
MRP INC DBA Sup de Diego,(787) 763-4490,18.3977,-66.0311,AVE. DE DIEGO 555 SABANA LLANA
El Boqueron Depot,(787) 896-2895,18.22157,-66.553643,Carr 119 KM 23.2 Bo Aibonito Beltran
Guerra 5 Corp,(787) 277-1795,18.232554,-66.7612,Calle Madrid 1923
Farmacia El Tuque,(787) 399-3493,17.985086,-66.658537,553 Calle Ramos Antonini Esq Los Millonarios El Tuque
Colmado El Tiki,(787) 852-8193,18.16657,-65.74954,Punta Santiago Calle Morena 121 Parcelas Viejas
Colmado Portalatin,(787) 898-7304,18.3423,-66.7906,CARR  489 KM 4.4 BO  AIBONITO
La Playita Liquor Store,(787) 599-4441,18.08255,-66.35845,Calle Santiago Iglesias #60
Multicoop del Oeste Inc,(787) 868-2115,18.3853,-67.1771,CARR 115 KM 24.8 BO ASOMANTE LADO SUPERMERCADO COOP.
Total Olmedo Plaza,(787) 640-2592,18.3696,-66.07373,BO MONACILLO CARR 838 KM 4.7
Colmado Violeta,(787) 778-6226,18.3783,-66.1634,URB VILLA CONTESSA CALLE VIOLETA R- 10
TO Go Stores # 10,(787) 222-6061,18.3708,-66.1005,AVE ESMERALDA ESQ LOPATEGUI URB PONCE DE LEON
TO Go Stores,(787) 798-6434,18.2161,-66.2249,CARR 775 KM 0.4 BO PIÑAS
To Go Stores # 12,(787) 798-6434,18.2458,-66.0018,BO NAVARRO CARR 189 KM 4.1
To Go Stores # 27,(787) 222-6061,18.5012,-67.0211,CARR. 112 KM 2.4 BO. GUERRERO
To Go Stores # 23,(787) 798-6434,18.3984,-66.1638,CARR 2 KM 12.1 INDUSTRIAL FRENTE HOSP HNOS MELENDEZ
To Go Stores # 21,(787) 780-2657,18.4693,-67.1528,CARR 107 KM 3.0
To Go Stores # 24,(787) 780-2657,18.23755,-66.03431,Carr 189 Baldorioty 3 Final Urb Paradise
To Go Stores #22,(787) 222-6061,18.462,-67.085,CARR. 465 KM 2.1 BO GUERRERO
To Go Stores #26,(787) 222-6061,18.4042,-66.0847,Carr 19 KM 1 HM 0 Urb Altamira
To Go Stores #7,(787) 222-6061,18.3937,-66.0884,TO GO STORE # 07 AVENIDA DE DIEGO ESQ CARR 21 RIO PIEDRAS
Shell Pampanos Serv Station,(787) 843-3266,17.999672,-66.630771,2288 Ave Eduardo Ruberte
Jiezar Energy,(787) 793-1917,18.0296,-67.0502,Calle Ortegon Esq Tabonuco Caparra Hills
Corozal Food Market,(787) 883-1392,18.4481,-66.3415,CARR 690 KM 3.2 BO SABANA HOYO
Manolos Bakery,(787) 986-7916,18.197768,-67.141854,Ramon E Betances 115 Sur
Nieves & Cia,(787) 884-5966,18.4303,-66.4933,CARR. 2 KM 49.8 BO. TIERRAS NUEVAS
Ae Service Station,(787) 825-8605,17.99588,-66.49617,Carr #1 Km 149
Mercado Bakery,(787) 831-7404,18.2102,-67.0904,CARR 106 KM 5.8 BO QUEMADO
Red Point Pizza,(787) 750-8763,18.41241,-66.00874,Moluca 813 Country Club
Total Del Norte,(787) 878-3600,18.4783,-66.7579,CARR # 2 KM 80.5 VISTA AZUL
